compound,geneid,description,symbol,uniprot_accession,uniprot_accessions
caffeine,10043,target of myb1 membrane trafficking protein,TOM1,O60784,O60784;B3KUF5
caffeine,9868,translocase of outer mitochondrial membrane 70,TOMM70,O94826,O94826
caffeine,11073,DNA topoisomerase II binding protein 1,TOPBP1,Q92547,Q92547;A0A2R8YD63;A0AV47;A7E2X7;Q05BV8
caffeine,9679,family with sequence similarity 53 member B,FAM53B,Q14153,Q14153
caffeine,81610,scaffolding CK1 anchoring protein D,SACK1D,Q9H4H8,Q9H4H8
caffeine,157769,family with sequence similarity 91 member A1,FAM91A1,Q658Y4,Q658Y4;B4DUD8;E7ER68
caffeine,9878,TOX high mobility group box family member 4,TOX4,O94842,O94842
caffeine,9855,"FERM, ARH/RhoGEF and pleckstrin domain protein 2",FARP2,O94887,O94887
caffeine,112858,TP53 regulating kinase,TP53RK,Q96S44,Q96S44
caffeine,121278,tryptophan hydroxylase 2,TPH2,Q8IWU9,Q8IWU9
caffeine,121278,tryptophan hydroxylase 2,TPH2,Q8IWU9,Q8IWU9
caffeine,79072,FAST kinase domains 3,FASTKD3,Q14CZ7,Q14CZ7;D6RAR6
caffeine,64839,F-box and leucine rich repeat protein 17,FBXL17,Q9UF56,Q9UF56
caffeine,7175,"translocated promoter region, nuclear basket protein",TPR,P12270,P12270
caffeine,6434,transformer 2 beta homolog,TRA2B,P62995,P62995
caffeine,51112,trafficking protein particle complex subunit 12,TRAPPC12,Q8WVT3,Q8WVT3;A0A0J9YXQ9
caffeine,81545,F-box protein 38,FBXO38,Q6PIJ6,Q6PIJ6;Q6AZE0
caffeine,9873,FCH and double SH3 domains 2,FCHSD2,O94868,O94868
caffeine,83696,trafficking protein particle complex subunit 9,TRAPPC9,Q96Q05,Q96Q05
caffeine,7706,tripartite motif containing 25,TRIM25,Q14258,Q14258
caffeine,51592,tripartite motif containing 33,TRIM33,Q9UPN9,Q9UPN9;B3KN30
caffeine,55612,FERM domain containing kindlin 1,FERMT1,Q9BQL6,Q9BQL6;Q49AC8;Q54A15
caffeine,89846,"FYVE, RhoGEF and PH domain containing 3",FGD3,Q5JSP0,Q5JSP0;A8K9G1
caffeine,81844,tripartite motif containing 56,TRIM56,Q9BRZ2,Q9BRZ2
caffeine,9322,thyroid hormone receptor interactor 10,TRIP10,Q15642,Q15642;W4VSQ9
caffeine,55621,tRNA methyltransferase 1,TRMT1,Q9NXH9,Q9NXH9
caffeine,114827,forkhead associated phosphopeptide binding domain 1,FHAD1,B1AJZ9,B1AJZ9;A0A804HIA4
caffeine,29109,formin homology 2 domain containing 1,FHOD1,Q9Y613,Q9Y613;A0A068F7M9
caffeine,10024,trophinin associated protein,TROAP,Q12815,Q12815;F8W130
caffeine,7222,transient receptor potential cation channel subfamily C member 3,TRPC3,Q13507,Q13507
caffeine,7248,TSC complex subunit 1,TSC1,Q92574,Q92574;A0A2R8Y5M3;A0A2R8Y5N2;A0A2R8Y5S3;A0A2R8Y6S1;A0A2R8YD74;A0A2R8YFV7;Q32NF0;Q86WV8;X5D9D2
caffeine,7249,TSC complex subunit 2,TSC2,P49815,P49815;A0A2R8Y6C9;A0A2R8YDZ2;B3KWH7;H3BMQ0;Q5HYF7;X5D2U8;X5D7Q2
caffeine,80746,tRNA splicing endonuclease subunit 2,TSEN2,Q8NCE0,Q8NCE0;A0A7P0T8F8;A0A7P0T914;A0A7P0TA86;C9J7Z4
caffeine,7265,tetratricopeptide repeat domain 1,TTC1,Q99614,Q99614
caffeine,201163,folliculin,FLCN,Q8NFG4,Q8NFG4;A0A0S2Z5Y7
caffeine,28982,FLVCR choline and heme transporter 1,FLVCR1,Q9Y5Y0,Q9Y5Y0;B2RB38
caffeine,54874,formin binding protein 1 like,FNBP1L,Q5T0N5,Q5T0N5;B4DSI7
caffeine,8458,transcription termination factor 2,TTF2,Q9UNY4,Q9UNY4
caffeine,10376,tubulin alpha 1b,TUBA1B,P68363,P68363
caffeine,5756,twinfilin actin binding protein 1,TWF1,Q12792,Q12792
caffeine,64778,fibronectin type III domain containing 3B,FNDC3B,Q53EP0,Q53EP0
caffeine,8061,"FOS like 1, AP-1 transcription factor subunit",FOSL1,P15407,P15407;A0A0S2Z595;E9PKL5;E9PPX2
caffeine,221937,forkhead box K1,FOXK1,P85037,P85037
caffeine,7296,thioredoxin reductase 1,TXNRD1,Q16881,Q16881;B7Z2S5
caffeine,7296,thioredoxin reductase 1,TXNRD1,Q16881,Q16881;B7Z2S5
caffeine,129450,tRNA-yW synthesizing protein 5,TYW5,A2RUC4,A2RUC4
caffeine,10818,fibroblast growth factor receptor substrate 2,FRS2,Q8WU20,Q8WU20;L7RTG7
caffeine,55236,ubiquitin like modifier activating enzyme 6,UBA6,A0AVT1,A0AVT1
caffeine,7314,ubiquitin B,UBB,P0CG47,P0CG47;Q5U5U6
caffeine,63893,ubiquitin conjugating enzyme E2 O,UBE2O,Q9C0C9,Q9C0C9
caffeine,29914,UbiA prenyltransferase domain containing 1,UBIAD1,Q9Y5Z9,Q9Y5Z9
caffeine,197131,ubiquitin protein ligase E3 component n-recognin 1,UBR1,Q8IWV7,Q8IWV7
caffeine,8880,far upstream element binding protein 1,FUBP1,Q96AE4,Q96AE4;A0A384MDX9;A0A994J3Q8;B4DT31;C9JSZ1
caffeine,8087,FMR1 autosomal homolog 1,FXR1,P51114,P51114;A0A0F7KYT8;A0A0F7L0Q8;A0A0F7L1S3;A0A8V8TMQ1;A0A8V8TNP6;E7EU85;E9PFF5
caffeine,23190,UBX domain protein 4,UBXN4,Q92575,Q92575
caffeine,83549,uridine-cytidine kinase 1,UCK1,Q9HA47,Q9HA47;A0A024R8E7;A0A0S2Z5Y6
caffeine,84248,forty-two-three domain containing 1,FYTTD1,Q96QD9,Q96QD9
caffeine,9908,G3BP stress granule assembly factor 2,G3BP2,Q9UN86,Q9UN86;A0A7I2V3P9;A0A7I2V647
caffeine,29128,ubiquitin like with PHD and ring finger domains 1,UHRF1,Q96T88,Q96T88;A0A087WVR3
caffeine,79465,UL16 binding protein 3,ULBP3,Q9BZM4,Q9BZM4
caffeine,440279,unc-13 homolog C,UNC13C,Q8NB66,Q8NB66;A0A3B3ISZ1
caffeine,9710,granule associated Rac and RHOG effector 1,GARRE1,O15063,O15063
caffeine,7374,uracil DNA glycosylase,UNG,P13051,P13051;E5KTA5;E5KTA6
caffeine,65109,UPF3B regulator of nonsense mediated mRNA decay,UPF3B,Q9BZI7,Q9BZI7
caffeine,7390,uroporphyrinogen III synthase,UROS,P10746,P10746;A0A0S2Z4T8;A0A0S2Z5C5;A0A3B3ISM6;A0A3B3ITJ2;Q5T3L8
caffeine,51313,golgi associated kinase 1B,GASK1B,Q6UWH4,Q6UWH4;Q9NYZ0
caffeine,57459,GATA zinc finger domain containing 2B,GATAD2B,Q8WXI9,Q8WXI9
caffeine,7398,ubiquitin specific peptidase 1,USP1,O94782,O94782
caffeine,23358,ubiquitin specific peptidase 24,USP24,Q9UPU5,Q9UPU5
caffeine,9736,ubiquitin specific peptidase 34,USP34,Q70CQ2,Q70CQ2
caffeine,54888,NOP2/Sun RNA methyltransferase 2,NSUN2,Q08J23,Q08J23
caffeine,4682,"NUBP iron-sulfur cluster assembly factor 1, cytosolic",NUBP1,P53384,P53384
caffeine,57532,nuclear FMR1 interacting protein 2,NUFIP2,Q7Z417,Q7Z417
caffeine,4926,nuclear mitotic apparatus protein 1,NUMA1,Q14980,Q14980;Q3SYK8
caffeine,23511,nucleoporin 188,NUP188,Q5SRE5,Q5SRE5
caffeine,129401,nucleoporin 35,NUP35,Q8NFH5,Q8NFH5
caffeine,23636,nucleoporin 62,NUP62,P37198,P37198
caffeine,51203,nucleolar and spindle associated protein 1,NUSAP1,Q9BXS6,Q9BXS6
caffeine,79596,ORC ubiquitin ligase 1,OBI1,Q5W0B1,Q5W0B1
caffeine,8481,OFD1 centriole and centriolar satellite protein,OFD1,O75665,O75665;E9KL37
caffeine,11339,Opa interacting protein 5,OIP5,O43482,O43482
caffeine,4998,origin recognition complex subunit 1,ORC1,Q13415,Q13415;B7Z8H0;Q96F82
caffeine,5005,orosomucoid 2,ORM2,P19652,P19652
caffeine,26031,oxysterol binding protein like 3,OSBPL3,Q9H4L5,Q9H4L5
caffeine,9180,oncostatin M receptor,OSMR,Q99650,Q99650
caffeine,54726,OTU deubiquitinase 4,OTUD4,Q01804,Q01804
caffeine,9943,oxidative stress responsive kinase 1,OXSR1,O95747,O95747
caffeine,116224,PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1,PABIR1,Q96E09,Q96E09;B3KX07
caffeine,55690,phosphofurin acidic cluster sorting protein 1,PACS1,Q6VY07,Q6VY07
caffeine,5053,phenylalanine hydroxylase,PAH,P00439,P00439
caffeine,5058,p21 (RAC1) activated kinase 1,PAK1,Q13153,Q13153;B3KNX7;E9PM17
caffeine,5058,p21 (RAC1) activated kinase 1,PAK1,Q13153,Q13153;B3KNX7;E9PM17
caffeine,79728,partner and localizer of BRCA2,PALB2,Q86YC2,Q86YC2;A0A8V8TLC8;A0A8V8TMK8;A0AAQ5BGU0;H3BN63;I3L1Z5
caffeine,9924,poly(A) specific ribonuclease subunit PAN2,PAN2,Q504Q3,Q504Q3
caffeine,80025,pantothenate kinase 2,PANK2,Q9BZ23,Q9BZ23;Q6P1K9
caffeine,56288,par-3 family cell polarity regulator,PARD3,Q8TEW0,Q8TEW0
caffeine,64761,poly(ADP-ribose) polymerase family member 12,PARP12,Q9H0J9,Q9H0J9;A4D1T0;G5E9U9
caffeine,10207,PATJ crumbs cell polarity complex component,PATJ,Q8NI35,Q8NI35;A0A2R8Y549
caffeine,94104,PAX3 and PAX7 binding protein 1,PAXBP1,Q9Y5B6,Q9Y5B6;Q8N6E6
caffeine,388939,photoreceptor cilium actin regulator,PCARE,A6NGG8,A6NGG8
caffeine,26167,protocadherin beta 5,PCDHB5,Q9Y5E4,Q9Y5E4;Q59FR6
caffeine,51585,PCF11 cleavage and polyadenylation factor subunit,PCF11,O94913,O94913;A0A8I5KX04
caffeine,5108,pericentriolar material 1,PCM1,Q15154,Q15154;A0A4W8VX11;A0A5H1ZRS1;A2RUU9;B9EIS5;E9PGW9
caffeine,22990,pecanex 1,PCNX1,Q96RV3,Q96RV3
caffeine,255738,proprotein convertase subtilisin/kexin type 9,PCSK9,Q8NBP7,Q8NBP7;A0A669KBG0;A0AAQ5BGX4
caffeine,255738,proprotein convertase subtilisin/kexin type 9,PCSK9,Q8NBP7,Q8NBP7;A0A669KBG0;A0AAQ5BGX4
caffeine,11333,PDGFA associated protein 1,PDAP1,Q13442,Q13442
caffeine,8050,pyruvate dehydrogenase complex component X,PDHX,O00330,O00330;A0A8C8MSB2
caffeine,9124,PDZ and LIM domain 1,PDLIM1,O00151,O00151;V9HW92
caffeine,5170,3-phosphoinositide dependent protein kinase 1,PDPK1,O15530,O15530;E9PER6
caffeine,23042,pyridoxal dependent decarboxylase domain containing 1,PDXDC1,Q6P996,Q6P996;B4DHL7;Q86XE2
caffeine,5037,phosphatidylethanolamine binding protein 1,PEBP1,P30086,P30086;D9IAI1
caffeine,5189,peroxisomal biogenesis factor 1,PEX1,O43933,O43933;A0A0C4DG33;B4DER6
caffeine,5208,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",PFKFB2,O60825,O60825;B0FLL2
caffeine,5214,"phosphofructokinase, platelet",PFKP,Q01813,Q01813;A0A7I2V3Z0;A0A8V8TMY4;B1APP6
caffeine,267004,piggyBac transposable element derived 3,PGBD3,Q8N328,Q8N328
caffeine,5228,placental growth factor,PGF,P49763,P49763;G3XA84;Q53XY6;Q86TW6
caffeine,5236,phosphoglucomutase 1,PGM1,P36871,P36871;B4DDQ8;B7Z6C2
caffeine,10424,progesterone receptor membrane component 2,PGRMC2,O15173,O15173
caffeine,5251,phosphate regulating endopeptidase X-linked,PHEX,P78562,P78562;B4DNS0;B4DWG8
caffeine,9678,PHD finger protein 14,PHF14,O94880,O94880;B4DG57
caffeine,50848,F11 receptor,F11R,Q9Y624,Q9Y624;Q6FIB4
caffeine,83641,family with sequence similarity 107 member B,FAM107B,Q9H098,Q9H098
caffeine,79155,TNFAIP3 interacting protein 2,TNIP2,Q8NFZ5,Q8NFZ5;D6RGJ2
caffeine,80351,tankyrase 2,TNKS2,Q9H2K2,Q9H2K2
caffeine,57690,trinucleotide repeat containing adaptor 6C,TNRC6C,Q9HCJ0,Q9HCJ0
caffeine,23196,family with sequence similarity 120 member A,FAM120A,Q9NZB2,Q9NZB2;A0A8V8TNY3
caffeine,26049,family with sequence similarity 169 member A,FAM169A,Q9Y6X4,Q9Y6X4
caffeine,114034,"target of EGR1, exonuclease",TOE1,Q96GM8,Q96GM8;B4DP23
caffeine,100188893,translocase of outer mitochondrial membrane 6,TOMM6,Q96B49,Q96B49
caffeine,7155,DNA topoisomerase II beta,TOP2B,Q02880,Q02880;Q59H80
caffeine,57184,family with sequence similarity 219 member B,FAM219B,Q5XKK7,Q5XKK7
caffeine,143684,family with sequence similarity 76 member B,FAM76B,Q5HYJ3,Q5HYJ3;F5GX09
caffeine,51439,family with sequence similarity 8 member A1,FAM8A1,Q9UBU6,Q9UBU6
caffeine,163590,torsin 1A interacting protein 2,TOR1AIP2,Q8NFQ8,Q8NFQ8;Q9H496;A0A6B9D1Q5
caffeine,10160,"FERM, ARH/RhoGEF and pleckstrin domain protein 1",FARP1,Q9Y4F1,Q9Y4F1;A0A2X0TVY0;C9JME2
caffeine,7159,tumor protein p53 binding protein 2,TP53BP2,Q13625,Q13625
caffeine,22868,FAST kinase domains 2,FASTKD2,Q9NYY8,Q9NYY8
caffeine,84893,F-box DNA helicase 1,FBH1,Q8NFZ0,Q8NFZ0;B3KV95;F6UZG9;Q2TAK1
caffeine,222235,F-box and leucine rich repeat protein 13,FBXL13,Q8NEE6,Q8NEE6;A0A8Q3WK56;A0A8Q3WKA2;C9JI88;Q8N1P0
caffeine,7174,tripeptidyl peptidase 2,TPP2,P29144,P29144;Q5VZU9
caffeine,22974,TPX2 microtubule nucleation factor,TPX2,Q9ULW0,Q9ULW0;Q643R0
caffeine,10293,TRAF interacting protein,TRAIP,Q9BWF2,Q9BWF2
caffeine,80204,F-box protein 11,FBXO11,Q86XK2,Q86XK2;A0A804HK63
caffeine,115548,FCH and mu domain containing endocytic adaptor 2,FCHO2,Q0JRZ9,Q0JRZ9
caffeine,8805,tripartite motif containing 24,TRIM24,O15164,O15164
caffeine,22954,tripartite motif containing 32,TRIM32,Q13049,Q13049
caffeine,91107,tripartite motif containing 47,TRIM47,Q96LD4,Q96LD4
caffeine,11078,TRIO and F-actin binding protein,TRIOBP,Q9H2D6,Q9H2D6
caffeine,54802,tRNA isopentenyltransferase 1,TRIT1,Q9H3H1,Q9H3H1;Q3T7C7;Q53F11
caffeine,23307,FKBP prolyl isomerase family member 15,FKBP15,Q5T1M5,Q5T1M5
caffeine,81627,tRNA methyltransferase 1L,TRMT1L,Q7Z2T5,Q7Z2T5;B4DXX1
caffeine,142940,TruB pseudouridine synthase family member 1,TRUB1,Q8WWH5,Q8WWH5
caffeine,81628,TSC22 domain family member 4,TSC22D4,Q9Y3Q8,Q9Y3Q8;B4DKI8
caffeine,84630,tau tubulin kinase 1,TTBK1,Q5TCY1,Q5TCY1
caffeine,114793,formin like 2,FMNL2,Q96PY5,Q96PY5;A0ABJ7H3E2;A0ABJ7H8L6
caffeine,7268,tetratricopeptide repeat domain 4,TTC4,O95801,O95801
caffeine,80727,tweety family member 3,TTYH3,Q9C0H2,Q9C0H2
caffeine,201158,trans-golgi network vesicle protein 23 homolog C,TVP23C,Q96ET8,Q96ET8
caffeine,7421,vitamin D receptor,VDR,P11473,P11473;A0A5K1VW50;F1D8P8
caffeine,22862,fibronectin type III domain containing 3A,FNDC3A,Q9Y2H6,Q9Y2H6
caffeine,55810,forkhead box J2,FOXJ2,Q9P0K8,Q9P0K8
caffeine,127253,tRNA-yW synthesizing protein 3 homolog,TYW3,Q6IPR3,Q6IPR3;Q96GE7
caffeine,55075,uveal autoantigen with coiled-coil domains and ankyrin repeats,UACA,Q9BZF9,Q9BZF9
caffeine,80144,Fraser extracellular matrix complex subunit 1,FRAS1,Q86XX4,Q86XX4
caffeine,84443,FERM and PDZ domain containing 3,FRMPD3,Q5JV73,Q5JV73;A0A804HJA6
caffeine,79876,ubiquitin like modifier activating enzyme 5,UBA5,Q9GZZ9,Q9GZZ9
caffeine,9898,ubiquitin associated protein 2 like,UBAP2L,Q14157,Q14157;A0AA34QVE6;B4DYY5;F8W726
caffeine,10277,ubiquitination factor E4B,UBE4B,O95155,O95155
caffeine,56893,ubiquilin 4,UBQLN4,Q9NRR5,Q9NRR5;B4DZF6;Q59F94
caffeine,117246,FtsJ RNA 2'-O-methyltransferase 3,FTSJ3,Q8IY81,Q8IY81
caffeine,5349,FXYD domain containing ion transport regulator 3,FXYD3,Q14802,Q14802;A0A1S5UZ23;S4R445
caffeine,137886,UBX domain protein 2B,UBXN2B,Q14CS0,Q14CS0;E5RJ36
caffeine,7345,ubiquitin C-terminal hydrolase L1,UCHL1,P09936,P09936;V9HW74
caffeine,7358,UDP-glucose 6-dehydrogenase,UGDH,O60701,O60701
caffeine,10146,G3BP stress granule assembly factor 1,G3BP1,Q13283,Q13283;Q5U0Q1;Q6ZP53
caffeine,9846,GRB2 associated binding protein 2,GAB2,Q9UQC2,Q9UQC2
caffeine,54658,UDP glucuronosyltransferase family 1 member A1,UGT1A1,P22309,P22309;Q5DT03
caffeine,80328,UL16 binding protein 2,ULBP2,Q9BZM5,Q9BZM5
caffeine,10497,unc-13 homolog B,UNC13B,O14795,O14795;A0A1B0GUS7;A0A1B0GVW8
caffeine,84253,GTPase activating Rap/RanGAP domain like 3,GARNL3,Q5VVW2,Q5VVW2;B4DH81
caffeine,340260,UNC homeobox,UNCX,A6NJT0,A6NJT0
caffeine,65110,UPF3A regulator of nonsense mediated mRNA decay,UPF3A,Q9H1J1,Q9H1J1;B3KUE7
caffeine,8725,URI1 prefoldin like chaperone,URI1,O94763,O94763
caffeine,54815,GATA zinc finger domain containing 2A,GATAD2A,Q86YP4,Q86YP4
caffeine,64263,GTP cyclohydrolase 2,GCH2,Q6IQV5,Q6IQV5
caffeine,8615,USO1 vesicle transport factor,USO1,O60763,O60763
caffeine,9958,ubiquitin specific peptidase 15,USP15,Q9Y4E8,Q9Y4E8
caffeine,84669,ubiquitin specific peptidase 32,USP32,Q8NFA0,Q8NFA0
caffeine,23265,exocyst complex component 7,EXOC7,Q9UPT5,Q9UPT5;B4DJ07;B5MCY9
caffeine,8772,Fas associated via death domain,FADD,Q13158,Q13158
caffeine,85456,tankyrase 1 binding protein 1,TNKS1BP1,Q9C0C2,Q9C0C2;A0A024R542
caffeine,23112,trinucleotide repeat containing adaptor 6B,TNRC6B,Q9UPQ9,Q9UPQ9
caffeine,150864,family with sequence similarity 117 member B,FAM117B,Q6P1L5,Q6P1L5
caffeine,130074,family with sequence similarity 168 member B,FAM168B,A1KXE4,A1KXE4
caffeine,79632,family with sequence similarity 184 member A,FAM184A,Q8NB25,Q8NB25;H7BY63;Q6P9G8
caffeine,64759,tensin 3,TNS3,Q68CZ2,Q68CZ2;A0A994J537;A0A994J7F3;C9JHU5;E9PCX8
caffeine,9804,translocase of outer mitochondrial membrane 20,TOMM20,Q15388,Q15388
caffeine,7153,DNA topoisomerase II alpha,TOP2A,P11388,P11388
caffeine,8603,family with sequence similarity 193 member A,FAM193A,P78312,P78312
caffeine,199870,family with sequence similarity 76 member A,FAM76A,Q8TAV0,Q8TAV0
caffeine,286077,scaffolding CK1 anchoring protein H,SACK1H,Q6ZRV2,Q6ZRV2;Q71RB4
caffeine,26092,torsin 1A interacting protein 1,TOR1AIP1,Q5JTV8,Q5JTV8
caffeine,57697,FA complementation group M,FANCM,Q8IYD8,Q8IYD8;A0A8Q3WLG3
caffeine,7158,tumor protein p53 binding protein 1,TP53BP1,Q12888,Q12888;A6NNK5
caffeine,7165,TPD52 like 2,TPD52L2,O43399,O43399;A0A087WYR3;A0A087WZ51;Q68E05;Q6FGS1
caffeine,7170,tropomyosin 3,TPM3,P06753,P06753;A0A087WWU8;A0A0S2Z4G4;A0A0S2Z4G8;A0A0S2Z4I4;A0A2R2Y2Q3;B4DQ80;J3KN67
caffeine,54850,F-box and leucine rich repeat protein 12,FBXL12,Q9NXK8,Q9NXK8
caffeine,286262,taperin,TPRN,Q4KMQ1,Q4KMQ1
caffeine,10906,TRAF-type zinc finger domain containing 1,TRAFD1,O14545,O14545
caffeine,84961,F-box and leucine rich repeat protein 20,FBXL20,Q96IG2,Q96IG2;J3KTA1
caffeine,23291,F-box and WD repeat domain containing 11,FBXW11,Q9UKB1,Q9UKB1;B4DH70;E5RGC1
caffeine,197258,fucose kinase,FCSK,Q8N0W3,Q8N0W3
caffeine,23321,tripartite motif containing 2,TRIM2,Q9C040,Q9C040;A0A0J9YW02;A0A6Q8PF74;A0A6Q8PG16;A0A6Q8PGG4;A0A6Q8PHP4
caffeine,4591,tripartite motif containing 37,TRIM37,O94972,O94972
caffeine,8822,fibroblast growth factor 17,FGF17,O60258,O60258;A0A7U3JVY9
caffeine,7204,trio Rho guanine nucleotide exchange factor,TRIO,O75962,O75962
caffeine,9320,thyroid hormone receptor interactor 12,TRIP12,Q14669,Q14669;A0A6Q8PGG9;A0A994J4J0;A0A994J569;A0A994J755;H7C1L9
caffeine,64760,FHF complex subunit HOOK interacting protein 2B,FHIP2B,Q86V87,Q86V87
caffeine,81608,factor interacting with PAPOLA and CPSF1,FIP1L1,Q6UN15,Q6UN15;A0A994J3I9;A0A994J3J1;A0A994J3K1;A0A994J3K5;A0A994J3L5;A0A994J3M0;A0A994J3P6;A0A994J3Q0;A0A994J3Q5;A0A994J3R0;A0A994J3R5;A0A994J3S0;A0A994J3S6;A0A994J3T5;A0A994J438;A0A994J442;A0A994J453;A0A994J458;A0A994J464;A0A994J469;A0A994J474;A0A994J6B4;A0A994J6C6;A0A994J6D3;A0A994J6D6;A0A994J6E0;A0A994J6E2;A0A994J6N5;A0A994J6P0;A0A994J6Q5;A0A994J6R0;H0Y8P7
caffeine,8295,transformation/transcription domain associated protein,TRRAP,Q9Y4A5,Q9Y4A5;H0Y4W2
caffeine,81619,tetraspanin 14,TSPAN14,Q8NG11,Q8NG11
caffeine,23331,tetratricopeptide repeat domain 28,TTC28,Q96AY4,Q96AY4
caffeine,114984,FLYWCH family member 2,FLYWCH2,Q96CP2,Q96CP2
caffeine,7273,titin,TTN,Q8WZ42,Q8WZ42;A0A0A0MRA3
caffeine,347688,tubulin beta 8 class VIII,TUBB8,Q3ZCM7,Q3ZCM7
caffeine,57600,folliculin interacting protein 2,FNIP2,Q9P278,Q9P278
caffeine,84817,thioredoxin domain containing 17,TXNDC17,Q9BRA2,Q9BRA2;A0A140VJY7
caffeine,7301,TYRO3 protein tyrosine kinase,TYRO3,Q06418,Q06418;H0YNK6
caffeine,23350,U2 snRNP associated SURP domain containing,U2SURP,O15042,O15042
caffeine,118924,FRA10A associated CGG repeat 1,FRA10AC1,Q70Z53,Q70Z53
caffeine,83786,FERM domain containing 8,FRMD8,Q9BZ67,Q9BZ67;A8K6L3
caffeine,55833,ubiquitin associated protein 2,UBAP2,Q5T6F2,Q5T6F2;A0A8C8MQ70;B4DH66;B7Z7P2;Q9P0H6
caffeine,7322,ubiquitin conjugating enzyme E2 D2,UBE2D2,P62837,P62837
caffeine,89910,ubiquitin protein ligase E3B,UBE3B,Q7Z3V4,Q7Z3V4
caffeine,7342,upstream binding protein 1,UBP1,Q9NZI7,Q9NZI7;A8KAN5
caffeine,23352,ubiquitin protein ligase E3 component n-recognin 4,UBR4,Q5T4S7,Q5T4S7
caffeine,24140,FtsJ RNA 2'-O-methyltransferase 1,FTSJ1,Q9UET6,Q9UET6;A0A024QYX5;A0A0S2Z5C9;B3KN91;B7Z4K4
caffeine,5348,FXYD domain containing ion transport regulator 1,FXYD1,O00168,O00168
caffeine,55148,ubiquitin protein ligase E3 component n-recognin 7,UBR7,Q8N806,Q8N806
caffeine,26043,UBX domain protein 7,UBXN7,O94888,O94888
caffeine,7353,ubiquitin recognition factor in ER associated degradation 1,UFD1,Q92890,Q92890;Q541A5
caffeine,8323,frizzled class receptor 6,FZD6,O60353,O60353;B4DL33;B4E236
caffeine,51720,ubiquitin interaction motif containing 1,UIMC1,Q96RL1,Q96RL1
caffeine,25989,unc-51 like kinase 3,ULK3,Q6PHR2,Q6PHR2;B4DDG2
caffeine,23193,glucosidase II alpha subunit,GANAB,Q14697,Q14697;B4DIW2;B4DSM6;B4DZ53;E9PKU7;F5H6X6
caffeine,64762,GRB2 associated regulator of MAPK1 subtype 1,GAREM1,Q9H706,Q9H706
caffeine,10634,growth arrest specific 2 like 1,GAS2L1,Q99501,Q99501;A0A5E8
caffeine,285175,unc-80 subunit of NALCN channel complex,UNC80,Q8N2C7,Q8N2C7;A0A669KBC5
caffeine,5976,UPF1 RNA helicase and ATPase,UPF1,Q92900,Q92900;A0A024R7L5;B3KY55
caffeine,7385,ubiquinol-cytochrome c reductase core protein 2,UQCRC2,P22695,P22695
caffeine,6936,GC-rich sequence DNA-binding factor 2,GCFC2,P16383,P16383;A4UHR0;B3KUM5;Q9BVX3
caffeine,8237,ubiquitin specific peptidase 11,USP11,G5E9A6,G5E9A6
caffeine,57478,ubiquitin specific peptidase 31,USP31,Q70CQ4,Q70CQ4
caffeine,23133,PHD finger protein 8,PHF8,Q9UPP1,Q9UPP1;H0Y3N9;O95327
caffeine,23612,pleckstrin homology like domain family A member 3,PHLDA3,Q9Y5J5,Q9Y5J5
caffeine,23239,PH domain and leucine rich repeat protein phosphatase 1,PHLPP1,O60346,O60346
caffeine,57661,PHD and ring finger domains 1,PHRF1,Q9P1Y6,Q9P1Y6;B7ZM65;B7ZM66;E9PJ24;F8WEF5
caffeine,5297,phosphatidylinositol 4-kinase alpha,PI4KA,P42356,P42356;A0A140VK35;B4DYG5
caffeine,55367,p53-induced death domain protein 1,PIDD1,Q9HB75,Q9HB75
caffeine,54872,phosphatidylinositol glycan anchor biosynthesis class G (EMM blood group),PIGG,Q5H8A4,Q5H8A4;D6RFE8;E7EM50;E7EWV1;Q8NCI4
caffeine,54478,PICALM interacting mitotic regulator,PIMREG,Q9BSJ6,Q9BSJ6;A0A0S2Z5C7;A0A0S2Z5F0;I3L419
caffeine,23396,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,PIP5K1C,O60331,O60331
caffeine,23396,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,PIP5K1C,O60331,O60331
caffeine,9867,praja ring finger ubiquitin ligase 2,PJA2,O43164,O43164
caffeine,5585,protein kinase N1,PKN1,Q16512,Q16512
caffeine,8502,plakophilin 4,PKP4,Q99569,Q99569
caffeine,5331,phospholipase C beta 3,PLCB3,Q01970,Q01970
caffeine,5339,plectin,PLEC,Q15149,Q15149;A0A8I5KSD5;A0A8I5KUE3;H0YDN1
caffeine,65977,pleckstrin homology domain containing A3,PLEKHA3,Q9HB20,Q9HB20
caffeine,144100,pleckstrin homology domain containing A7,PLEKHA7,Q6IQ23,Q6IQ23;A0A8V8TMS3;E9PKC0
caffeine,80301,pleckstrin homology domain containing O2,PLEKHO2,Q8TD55,Q8TD55
caffeine,5347,polo like kinase 1,PLK1,P53350,P53350
caffeine,84814,phospholipid phosphatase 7 (inactive),PLPP7,Q8NBV4,Q8NBV4;A0A384NPM3;X6R886
caffeine,5358,plastin 3,PLS3,P13797,P13797;B4DPW9
