uniprot_accession,go_id,aspect,evidence_code
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0005515,molecular_function,IPI
P42574,GO:0008047,molecular_function,IBA
P42574,GO:0008233,molecular_function,IEA
P42574,GO:0008233,molecular_function,IDA
P42574,GO:0008233,molecular_function,IDA
P42574,GO:0008233,molecular_function,IDA
P42574,GO:0008234,molecular_function,IEA
P42574,GO:0016005,molecular_function,IEA
P42574,GO:0044877,molecular_function,IEA
P42574,GO:0001554,biological_process,IEA
P42574,GO:0001666,biological_process,IEA
P42574,GO:0001818,biological_process,IMP
P42574,GO:0006508,biological_process,IBA
P42574,GO:0006508,biological_process,IEA
P42574,GO:0006508,biological_process,IDA
P42574,GO:0006508,biological_process,IDA
P42574,GO:0006915,biological_process,IBA
P42574,GO:0006915,biological_process,IEA
P42574,GO:0006915,biological_process,IMP
P42574,GO:0006915,biological_process,IDA
P42574,GO:0006915,biological_process,TAS
P42574,GO:0007413,biological_process,IEA
P42574,GO:0007611,biological_process,IEA
P42574,GO:0008627,biological_process,IEA
P42574,GO:0009410,biological_process,IEA
P42574,GO:0009749,biological_process,IEA
P42574,GO:0010038,biological_process,IEA
P42574,GO:0010165,biological_process,IEA
P42574,GO:0016241,biological_process,TAS
P42574,GO:0016485,biological_process,ISS
P42574,GO:0016485,biological_process,ISS
P42574,GO:0016485,biological_process,IDA
P42574,GO:0016485,biological_process,IDA
P42574,GO:0021766,biological_process,IEA
P42574,GO:0030163,biological_process,IEA
P42574,GO:0030163,biological_process,IDA
P42574,GO:0030182,biological_process,IBA
P42574,GO:0030182,biological_process,IEA
P42574,GO:0030216,biological_process,IBA
P42574,GO:0030218,biological_process,IBA
P42574,GO:0030218,biological_process,IDA
P42574,GO:0030218,biological_process,TAS
P42574,GO:0030220,biological_process,TAS
P42574,GO:0031647,biological_process,IEA
P42574,GO:0031647,biological_process,IDA
P42574,GO:0032025,biological_process,IEA
P42574,GO:0032355,biological_process,IEA
P42574,GO:0032496,biological_process,IEA
P42574,GO:0032880,biological_process,IMP
P42574,GO:0034349,biological_process,IEA
P42574,GO:0034612,biological_process,TAS
P42574,GO:0035094,biological_process,IEA
P42574,GO:0035556,biological_process,IEA
P42574,GO:0036269,biological_process,IEA
P42574,GO:0042542,biological_process,IEA
P42574,GO:0043065,biological_process,IEA
P42574,GO:0043200,biological_process,IEA
P42574,GO:0043523,biological_process,IEA
P42574,GO:0043525,biological_process,IBA
P42574,GO:0043525,biological_process,IEA
P42574,GO:0045471,biological_process,IEA
P42574,GO:0051146,biological_process,IEA
P42574,GO:0051384,biological_process,IEA
P42574,GO:0051604,biological_process,IEA
P42574,GO:0051604,biological_process,IDA
P42574,GO:0051604,biological_process,IDA
P42574,GO:0051604,biological_process,IDA
P42574,GO:0051604,biological_process,IDA
P42574,GO:0070269,biological_process,IDA
P42574,GO:0071887,biological_process,IEA
P42574,GO:0072347,biological_process,IEA
P42574,GO:0072734,biological_process,IEA
P42574,GO:0072734,biological_process,IMP
P42574,GO:0097190,biological_process,TAS
P42574,GO:0097193,biological_process,IMP
P42574,GO:0097194,biological_process,IBA
P42574,GO:0097194,biological_process,IMP
P42574,GO:0097194,biological_process,IGI
P42574,GO:0097194,biological_process,IDA
P42574,GO:0097194,biological_process,IDA
P42574,GO:0097194,biological_process,IDA
P42574,GO:0097194,biological_process,IDA
P42574,GO:0098693,biological_process,IEA
P42574,GO:0098883,biological_process,ISS
P42574,GO:0098883,biological_process,IEA
P42574,GO:0140639,biological_process,IDA
P42574,GO:0140639,biological_process,IDA
P42574,GO:0140639,biological_process,IDA
P42574,GO:1902004,biological_process,IEA
P42574,GO:1902004,biological_process,IDA
P42574,GO:1990418,biological_process,IEA
P42574,GO:0005634,cellular_component,IDA
P42574,GO:0005737,cellular_component,IBA
P42574,GO:0005737,cellular_component,IDA
P42574,GO:0014069,cellular_component,IEA
P42574,GO:0098978,cellular_component,IEA
P42574,GO:0005634,cellular_component,IEA
P42574,GO:0005634,cellular_component,IDA
P42574,GO:0005654,cellular_component,TAS
P42574,GO:0005654,cellular_component,TAS
P42574,GO:0005654,cellular_component,TAS
P42574,GO:0005737,cellular_component,IEA
P42574,GO:0005829,cellular_component,IDA
P42574,GO:0005829,cellular_component,IDA
P42574,GO:0005829,cellular_component,IDA
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0005829,cellular_component,TAS
P42574,GO:0043025,cellular_component,IEA
P42574,GO:0031264,cellular_component,IBA
P42574,GO:0031264,cellular_component,IEA
P31749,GO:1900087,biological_process,IMP
P31749,GO:0006468,biological_process,IDA
P31749,GO:0006924,biological_process,IMP
P31749,GO:0035556,biological_process,IDA
P31749,GO:0004672,molecular_function,IEA
P31749,GO:0004672,molecular_function,TAS
P31749,GO:0004672,molecular_function,IDA
P31749,GO:0004674,molecular_function,ISS
P31749,GO:0004674,molecular_function,IBA
P31749,GO:0004674,molecular_function,IEA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,EXP
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,EXP
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IMP
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,NAS
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,IDA
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004674,molecular_function,TAS
P31749,GO:0004712,molecular_function,IDA
P31749,GO:0004712,molecular_function,IDA
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005515,molecular_function,IPI
P31749,GO:0005516,molecular_function,IDA
P31749,GO:0005524,molecular_function,IEA
P31749,GO:0005524,molecular_function,IC
P31749,GO:0005524,molecular_function,IDA
P31749,GO:0005547,molecular_function,IDA
P31749,GO:0016301,molecular_function,IEA
P31749,GO:0016301,molecular_function,IDA
P31749,GO:0019899,molecular_function,ISS
P31749,GO:0019900,molecular_function,IPI
P31749,GO:0019901,molecular_function,IEA
P31749,GO:0030235,molecular_function,IMP
P31749,GO:0030291,molecular_function,ISS
P31749,GO:0030291,molecular_function,TAS
P31749,GO:0042802,molecular_function,IPI
P31749,GO:0042802,molecular_function,IPI
P31749,GO:0042802,molecular_function,IPI
P31749,GO:0042803,molecular_function,IDA
P31749,GO:0043325,molecular_function,IDA
P31749,GO:0071889,molecular_function,IPI
P31749,GO:0099104,molecular_function,IDA
P31749,GO:0106310,molecular_function,IEA
P31749,GO:0106310,molecular_function,IDA
P31749,GO:0106310,molecular_function,TAS
P31749,GO:0106310,molecular_function,TAS
P31749,GO:1904841,molecular_function,IDA
P31749,GO:0001649,biological_process,IDA
P31749,GO:0001938,biological_process,IMP
P31749,GO:0002042,biological_process,IMP
P31749,GO:0002430,biological_process,IDA
P31749,GO:0003376,biological_process,IMP
P31749,GO:0005979,biological_process,IMP
P31749,GO:0006468,biological_process,IDA
P31749,GO:0006809,biological_process,TAS
