category,cids,citations,core,dois,ecs,externalid,extid,geneids,name,pathwayid,pclids,pmcids,pmids,protacxns,pwacc,pwtype,source,srcid,taxid,taxname,url
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478079|53478747|53479639|131820245|131821140,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014412,SMP0014412,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:2(13Z,16Z))",1198042,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014412,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014412
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478080|53478749|53479640|131820246|131821141,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014413,SMP0014413,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:4(7Z,10Z,13Z,16Z))",1198043,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014413,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014413
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478081|53478751|53479641|131820247|131821142,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014414,SMP0014414,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",1198044,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014414,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014414
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|24778900|25246222|53478082|53479642|131820248|131821143,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014415,SMP0014415,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1198045,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014415,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014415
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|24778901|25246222|53478083|53479643|131820249|131821144,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014416,SMP0014416,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1198046,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014416,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014416
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478084|53478753|53479644|131820250|131821145,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014417,SMP0014417,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(11Z)/24:0),1198047,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014417,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014417
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478085|53478755|53479645|131820251|131821146,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014418,SMP0014418,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(11Z)/24:1(15Z)),1198048,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014418,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014418
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|24778931|25246222|52924900|52925991|53478086|131820252|131821147,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014419,SMP0014419,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/14:0),1198049,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014419,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014419
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|25246222|52922673|52924338|52925434|53478087|131820253|131821148,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014420,SMP0014420,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/14:1(9Z)),1198050,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014420,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014420
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|52922675|52924339|53478088|131820254|131821149,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014421,SMP0014421,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/15:0),1198051,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014421,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014421
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|5283471|9546802|24762165|24778933|25246222|52926066|131820255|131821150,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014422,SMP0014422,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/16:0),1198052,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014422,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014422
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|24778935|25246222|52924899|52925990|53478089|131820256|131821151,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014423,SMP0014423,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/16:1(9Z)),1198053,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014423,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014423
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|9546755|9547094|24762165|24778936|25246222|53478090|89863376|131820257,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014424,SMP0014424,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:0),1198054,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014424,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014424
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478091|53478765|53479650|131820083|131820979,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014425,SMP0014425,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:1(11Z)),1198055,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014425,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014425
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6437081|9543716|9546757|9547022|9547032|24762165|25246222|44825325,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014426,SMP0014426,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:1(9Z)),1198056,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014426,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014426
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|9543722|9546753|24762165|24778939|25246222|52926065|131820258|131821152,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014427,SMP0014427,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:2(9Z,12Z))",1198057,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014427,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014427
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|14275403|24762165|25246222|52922685|52924344|131820259|131821153,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014428,SMP0014428,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:3(6Z,9Z,12Z))",1198058,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014428,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014428
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|9543730|24762165|24778941|25246222|52924898|52925989|131820260|131821154,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014429,SMP0014429,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:3(9Z,12Z,15Z))",1198059,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014429,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014429
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|52922687|52924345|53478092|131820261|131821155,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014430,SMP0014430,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",1198060,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014430,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014430
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543747|9546843|24762165|24778945|25246222|131820262|131821156,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014431,SMP0014431,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:0),1198061,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014431,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014431
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543756|9546826|24762165|25246222|52922693|131820263|131821157,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014432,SMP0014432,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:1(11Z)),1198062,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014432,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014432
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543766|24762165|25246222|52922695|52924348|131820264|131821158,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014433,SMP0014433,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:2(11Z,14Z))",1198063,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014433,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014433
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9546816|24762165|24778947|25246222|53478093|131820265|131821159,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014434,SMP0014434,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:3(5Z,8Z,11Z))",1198064,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014434,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014434
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|9543776|24762165|25246222|52922697|52924349|52925445|131820266|131821160,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014435,SMP0014435,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:3(8Z,11Z,14Z))",1198065,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014435,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014435
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|9543786|24762165|24778948|25246222|52924897|52925988|131820267|131821161,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014436,SMP0014436,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",1198066,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014436,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014436
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478094|53478767|53479651|131820268|131821162,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014437,SMP0014437,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",1198067,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014437,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014437
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543797|24762165|24778949|25246222|52924896|131820269|131821163,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014438,SMP0014438,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1198068,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014438,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014438
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543821|9546860|24762165|24778951|25246222|131820270|131821164,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014439,SMP0014439,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:0),1198069,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014439,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014439
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543834|24762165|25246222|53478769|53479652|131820271|131821165,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014440,SMP0014440,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:1(13Z)),1198070,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014440,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014440
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543858|24762165|25246222|52922703|52924352|131820272|131821166,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014441,SMP0014441,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:2(13Z,16Z))",1198071,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014441,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014441
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543869|24762165|25246222|52922705|52924353|131820273|131821167,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014442,SMP0014442,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",1198072,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014442,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014442
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478095|53478771|53479653|131820274|131821168,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014443,SMP0014443,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",1198073,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014443,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014443
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|9543880|24762165|25246222|53478773|53479654|131820275|131821169,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014444,SMP0014444,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1198074,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014444,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014444
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|9543890|24762165|24778955|25246222|52922113|52925155|131820276|131821170,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014445,SMP0014445,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1198075,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014445,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014445
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|24778957|25246222|53478096|53479655|131820277|131821171,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014446,SMP0014446,1119|5130|5833|10390|10400|23761,Phosphatidylcholine Biosynthesis PC(18:1(9Z)/24:0),1198076,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014446,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014446
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|25246222|52922711|52924356|52925452|53478098|131820279|131821173,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014447,SMP0014447,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/14:0)",1198077,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014447,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014447
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|25246222|52922713|52924357|52925453|53478099|131820280|131821174,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014448,SMP0014448,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/14:1(9Z))",1198078,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014448,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014448
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|52922715|52924358|53478100|131820281|131821175,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014449,SMP0014449,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/15:0)",1198079,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014449,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014449
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|24778972|25246222|52924895|52925986|53478101|131820282|131821176,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014450,SMP0014450,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/16:0)",1198080,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014450,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014450
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|24762165|25246222|52922719|52924360|52925456|53478102|131820283|131821177,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014451,SMP0014451,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/16:1(9Z))",1198081,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014451,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014451
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|15378085|24762165|25246222|52924894|52925985|53478103|131820284|131821178,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014452,SMP0014452,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/18:0)",1198082,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014452,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014452
Metabolic,280|305|700|1014|1015|1038|5957|6022|6131|6176|123727|644102|6323481|24762165|25246222|53478104|53478785|53479661|131820285|131821179,,1,,2.1.1.17|2.1.1.71|2.7.1.32|2.7.1.82|2.7.7.14|2.7.7.15|2.7.8.1|2.7.8.2|2.7.8.22|4.1.1.65,SMP0014453,SMP0014453,1119|5130|5833|10390|10400|23761,"Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/18:1(11Z))",1198083,,,,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,PathBank:SMP0014453,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0014453
